incident_id,detected_at,asset_id,user_id,threat_actor_id,attack_vector,severity,status,mttr_hours,time_to_detect_hours,time_to_contain_hours,cost_usd,data_sensitivity,detection_source,alert_count,cvss_like,mitre_tactic,mitre_technique,severity_score,risk_score,mttr_bucket,date,hour
3027,2023-01-14 18:23:00,260,506,10,Phishing,Medium,Closed,8,9,7,1242.82,Confidential,Siem,5,5.9,Command And Control,T1078,2,5.698,4-24h,2023-01-14,18
3028,2024-02-12 17:45:00,6,437,4,Malware,Low,In Progress,5,6,7,3292.92,Internal,Edr,2,9.7,Defense Evasion,T1210,1,2.164,4-24h,2024-02-12,17
3029,2024-04-01 19:09:00,118,138,26,Phishing,Low,Closed,6,15,5,2048.51,Internal,User Report,4,9.3,Execution,T1041,1,3.106,4-24h,2024-04-01,19
3030,2025-01-29 21:34:00,176,513,46,Exploitation,Medium,Closed,4,10,8,1584.34,Internal,Edr,3,5.7,Exfiltration,T1565,2,4.353,<4h,2025-01-29,21
3031,2024-04-16 00:06:00,187,46,47,Exploitation,Low,Closed,7,3,2,2146.89,Internal,Edr,5,8.0,Exfiltration,T1021,1,3.225,4-24h,2024-04-16,0
3032,2024-05-23 19:54:00,248,136,2,Phishing,High,Open,19,3,2,5949.24,Internal,Email Gateway,2,7.6,Persistence,T1210,3,5.801,4-24h,2024-05-23,19
3033,2023-03-17 18:08:00,24,123,36,Malware,Medium,Closed,1,21,6,1385.22,Public,Siem,6,7.6,Command And Control,T1210,2,6.85,<4h,2023-03-17,18
3034,2023-05-10 07:14:00,77,579,29,Phishing,Low,Closed,47,2,3,1426.97,Public,Edr,6,6.6,Defense Evasion,T1547,1,3.23,1-3d,2023-05-10,7
3035,2024-10-24 06:48:00,245,600,22,Exploitation,Low,Closed,20,3,4,3953.14,Public,Email Gateway,3,7.9,Persistence,T1547,1,2.481,4-24h,2024-10-24,6
3036,2025-07-20 03:21:00,275,381,21,Credential Stuffing,High,Open,17,1,9,10297.52,Restricted,Edr,3,4.2,Execution,T1021,3,5.906,4-24h,2025-07-20,3
3037,2025-05-12 06:51:00,228,86,19,Credential Stuffing,High,Closed,12,1,4,5776.66,Confidential,Email Gateway,2,6.4,Persistence,T1190,3,5.405,4-24h,2025-05-12,6
3038,2025-07-14 14:21:00,236,310,45,Insider,High,Closed,24,7,4,59.44,Restricted,Edr,4,3.6,Defense Evasion,T1059,3,6.567,4-24h,2025-07-14,14
3039,2023-11-03 17:51:00,240,244,38,Malware,Low,Open,7,1,11,139.05,Confidential,User Report,3,8.4,Persistence,T1021,1,2.551,4-24h,2023-11-03,17
3040,2023-05-14 11:38:00,41,530,35,Malware,Medium,Closed,3,2,6,116.35,Confidential,Siem,1,8.8,Execution,T1059,2,2.606,<4h,2023-05-14,11
3041,2023-11-04 20:36:00,241,461,16,Insider,Medium,Closed,6,14,6,134.03,Internal,Waf,3,8.2,Lateral Movement,T1003,2,5.046,4-24h,2023-11-04,20
3042,2024-05-06 05:56:00,133,305,13,Malware,Low,Closed,6,1,9,1446.49,Public,Waf,1,10.0,Defense Evasion,T1078,1,1.386,4-24h,2024-05-06,5
3043,2024-10-06 10:55:00,156,474,34,Malware,Medium,Closed,7,23,2,3694.34,Confidential,User Report,3,7.3,Persistence,T1547,2,4.797,4-24h,2024-10-06,10
3044,2025-06-06 12:23:00,244,113,22,Exploitation,High,In Progress,2,6,9,1033.46,Confidential,User Report,2,10.0,Defense Evasion,T1078,3,6.592,<4h,2025-06-06,12
3045,2025-07-04 16:55:00,23,161,40,Ddos,High,In Progress,3,7,6,4321.02,Public,Email Gateway,1,6.1,Initial Access,T1078,3,3.348,<4h,2025-07-04,16
3046,2023-10-04 17:41:00,10,304,9,Phishing,Medium,Closed,8,3,7,4462.44,Internal,Ids,4,6.4,Collection,T1547,2,5.279,4-24h,2023-10-04,17
3047,2025-06-03 13:03:00,16,52,37,Insider,Medium,In Progress,1,2,9,1290.46,Internal,Unknown,2,7.3,Initial Access,T1547,2,3.801,<4h,2025-06-03,13
3048,2023-03-09 13:44:00,182,495,15,Malware,Low,Closed,8,5,5,2922.05,Internal,User Report,2,8.5,Lateral Movement,T1059,1,2.032,4-24h,2023-03-09,13
3049,2023-10-22 05:25:00,196,142,9,Exploitation,Medium,In Progress,1,1,1,4214.28,Confidential,Ids,4,6.1,Defense Evasion,T1547,2,5.182,<4h,2023-10-22,5
3050,2023-06-07 01:14:00,212,237,4,Phishing,Medium,Closed,7,5,3,783.61,Internal,Email Gateway,2,9.3,Execution,T1041,2,4.241,4-24h,2023-06-07,1
3051,2025-08-03 20:03:00,52,341,10,Exploitation,Medium,Closed,2,3,5,4226.58,Public,User Report,1,9.9,Privilege Escalation,T1566,2,2.759,<4h,2025-08-03,20
3052,2024-12-28 03:48:00,236,189,12,Malware,Low,Open,7,8,3,1931.26,Public,User Report,1,4.7,Defense Evasion,T1566,1,1.019,4-24h,2024-12-28,3
3053,2023-09-22 15:55:00,169,432,37,Exploitation,Medium,Closed,11,7,2,3174.61,Confidential,Edr,1,5.7,Initial Access,T1565,2,2.176,4-24h,2023-09-22,15
3054,2023-03-09 16:17:00,65,229,14,Phishing,Low,Closed,19,4,6,4194.18,Confidential,Ids,1,3.3,Exfiltration,T1055,1,0.922,4-24h,2023-03-09,16
3055,2025-01-24 08:28:00,157,168,11,Malware,High,Open,25,2,7,352.76,Confidential,Email Gateway,2,3.3,Command And Control,T1565,3,4.383,1-3d,2025-01-24,8
3056,2023-09-06 20:48:00,166,428,44,Insider,Medium,Closed,18,6,5,553.96,Confidential,User Report,1,7.0,Collection,T1003,2,2.357,4-24h,2023-09-06,20
3057,2025-03-27 02:22:00,128,21,11,Malware,Medium,Closed,10,3,11,2514.69,Internal,Siem,2,8.3,Lateral Movement,T1059,2,4.021,4-24h,2025-03-27,2
3058,2025-01-29 09:29:00,121,413,21,Insider,Medium,Closed,21,11,3,2611.65,Confidential,Edr,1,8.0,Initial Access,T1078,2,2.495,4-24h,2025-01-29,9
3059,2023-05-27 19:36:00,9,589,3,Phishing,Low,Closed,1,6,17,1894.68,Public,Waf,2,6.7,Impact,T1190,1,1.835,<4h,2023-05-27,19
3060,2024-03-18 09:53:00,233,417,5,Exploitation,Low,In Progress,1,4,4,3255.04,Confidential,Waf,4,8.7,Defense Evasion,T1041,1,3.01,<4h,2024-03-18,9
3061,2023-05-30 14:32:00,251,256,48,Phishing,Low,Closed,7,10,26,3263.63,Internal,Waf,2,7.3,Discovery,T1210,1,1.901,4-24h,2023-05-30,14
3062,2023-09-24 21:03:00,146,181,42,Malware,Low,Closed,11,0,5,3555.29,Public,Siem,2,5.9,Execution,T1021,1,1.747,4-24h,2023-09-24,21
3063,2024-09-26 15:38:00,74,63,48,Phishing,Low,Closed,1,5,5,3668.26,Confidential,User Report,1,9.2,Collection,T1210,1,1.331,<4h,2024-09-26,15
3064,2025-04-10 08:36:00,116,202,20,Credential Stuffing,Medium,Open,15,7,5,3.37,Public,Siem,5,6.1,Impact,T1547,2,5.769,4-24h,2025-04-10,8
3065,2024-02-14 18:01:00,142,328,14,Ddos,Medium,Closed,6,5,9,4660.6,Internal,Waf,2,6.1,Impact,T1547,2,3.538,4-24h,2024-02-14,18
3066,2025-06-04 05:50:00,178,179,33,Exploitation,Low,In Progress,2,8,4,280.08,Restricted,User Report,5,6.2,Command And Control,T1078,1,2.903,<4h,2025-06-04,5
3067,2023-12-09 14:12:00,128,524,7,Phishing,Critical,Closed,3,4,5,7409.76,Internal,Siem,1,10.0,Privilege Escalation,T1190,4,5.545,<4h,2023-12-09,14
3068,2025-08-14 15:14:00,142,349,16,Ransomware,Medium,Closed,6,6,3,4459.03,Internal,Waf,7,8.6,Impact,T1078,2,7.736,4-24h,2025-08-14,15
3069,2023-02-21 05:14:00,217,318,7,Phishing,High,Open,6,7,4,9321.3,Confidential,Siem,2,6.3,Persistence,T1041,3,5.372,4-24h,2023-02-21,5
3070,2025-02-15 15:59:00,130,23,41,Insider,Low,In Progress,21,6,3,2468.98,Public,Email Gateway,3,3.4,Command And Control,T1210,1,1.858,4-24h,2025-02-15,15
3071,2023-07-15 22:52:00,235,162,4,Phishing,Medium,Closed,6,17,22,2493.78,Public,Siem,3,2.8,Privilege Escalation,T1210,2,3.549,4-24h,2023-07-15,22
3072,2023-02-15 10:58:00,38,410,4,Phishing,Low,Closed,4,2,8,2294.48,Confidential,Siem,1,7.7,Privilege Escalation,T1059,1,1.227,<4h,2023-02-15,10
3073,2023-12-01 03:52:00,15,500,46,Ransomware,High,Closed,9,3,15,5172.92,Internal,Edr,3,3.1,Discovery,T1210,3,5.448,4-24h,2023-12-01,3
3074,2023-11-29 17:54:00,256,56,38,Credential Stuffing,Low,Closed,2,5,9,522.32,Public,Ids,2,7.6,Impact,T1190,1,1.934,<4h,2023-11-29,17
3075,2023-10-07 04:09:00,154,350,26,Phishing,Medium,Closed,8,1,2,668.33,Confidential,Ids,5,7.0,Execution,T1566,2,6.092,4-24h,2023-10-07,4
3076,2024-08-30 19:10:00,191,382,6,Exploitation,Medium,In Progress,5,9,7,860.32,Restricted,Siem,3,6.1,Discovery,T1078,2,4.464,4-24h,2024-08-30,19
3077,2024-06-06 01:31:00,265,78,38,Phishing,Low,Closed,7,7,5,916.42,Public,Edr,2,6.4,Privilege Escalation,T1210,1,1.802,4-24h,2024-06-06,1
3078,2025-07-14 00:22:00,115,318,40,Credential Stuffing,High,Closed,16,1,8,812.74,Confidential,Ids,2,4.0,Execution,T1547,3,4.614,4-24h,2025-07-14,0
3079,2024-12-31 15:07:00,171,510,49,Phishing,Low,In Progress,4,5,4,2065.56,Confidential,Ids,2,7.9,Discovery,T1003,1,1.967,<4h,2024-12-31,15
3080,2023-05-05 12:27:00,119,178,33,Phishing,Low,Open,3,4,4,1976.28,Public,Unknown,1,7.1,Impact,T1059,1,1.185,<4h,2023-05-05,12
3081,2023-10-12 13:15:00,9,441,8,Ddos,Medium,Closed,17,14,2,1828.54,Internal,Waf,5,8.5,Lateral Movement,T1059,2,6.63,4-24h,2023-10-12,13
3082,2025-05-15 02:42:00,275,374,46,Ransomware,Medium,Closed,6,8,2,2453.45,Internal,User Report,2,6.8,Privilege Escalation,T1210,2,3.691,4-24h,2025-05-15,2
3083,2023-05-15 00:55:00,1,470,28,Malware,Medium,Open,10,4,15,1477.58,Confidential,Edr,4,6.9,Discovery,T1190,2,5.44,4-24h,2023-05-15,0
3084,2023-10-24 04:03:00,161,576,43,Exploitation,Critical,In Progress,6,4,4,122.68,Confidential,User Report,3,4.5,Command And Control,T1210,4,8.041,4-24h,2023-10-24,4
3085,2024-11-14 20:26:00,229,472,5,Phishing,Medium,Closed,11,3,3,777.16,Public,Ids,3,5.2,Privilege Escalation,T1565,2,4.214,4-24h,2024-11-14,20
3086,2023-08-09 22:27:00,13,518,3,Phishing,Medium,Open,7,10,9,2442.39,Confidential,Waf,2,4.9,Exfiltration,T1190,2,3.274,4-24h,2023-08-09,22
3087,2023-04-22 01:05:00,146,428,47,Phishing,Low,Closed,14,5,7,250.57,Restricted,Edr,5,7.0,Initial Access,T1078,1,3.046,4-24h,2023-04-22,1
3088,2024-09-06 04:31:00,263,538,33,Malware,High,Closed,10,1,3,8301.2,Internal,Email Gateway,2,10.0,Execution,T1055,3,6.592,4-24h,2024-09-06,4
3089,2024-08-31 06:02:00,144,401,43,Insider,Low,Closed,19,5,6,5293.94,Internal,Edr,2,7.2,Lateral Movement,T1078,1,1.89,4-24h,2024-08-31,6
3090,2024-07-22 16:07:00,209,521,31,Credential Stuffing,Medium,Open,12,2,2,695.09,Confidential,Waf,1,7.5,Command And Control,T1210,2,2.426,4-24h,2024-07-22,16
3091,2023-04-01 16:52:00,181,431,39,Phishing,Low,Closed,4,4,6,32.33,Public,Edr,3,8.3,Discovery,T1565,1,2.537,<4h,2023-04-01,16
3092,2023-02-06 21:37:00,196,343,26,Phishing,Medium,In Progress,15,3,3,59.87,Public,Email Gateway,1,8.5,Command And Control,T1059,2,2.565,4-24h,2023-02-06,21
3093,2024-01-25 15:11:00,269,36,1,Exploitation,Low,In Progress,3,5,9,3087.79,Public,User Report,3,3.6,Persistence,T1003,1,1.885,<4h,2024-01-25,15
3094,2023-06-10 00:46:00,284,115,44,Insider,Critical,In Progress,7,2,5,4054.84,Internal,Waf,4,7.4,Defense Evasion,T1003,4,11.202,4-24h,2023-06-10,0
3095,2023-06-08 20:12:00,235,216,23,Unknown,Medium,Closed,8,5,3,3186.88,Internal,User Report,5,4.5,Defense Evasion,T1190,2,5.196,4-24h,2023-06-08,20
3096,2024-04-22 16:14:00,15,547,15,Exploitation,Low,In Progress,6,5,7,147.55,Restricted,Edr,3,8.3,Lateral Movement,T1547,1,2.537,4-24h,2024-04-22,16
3097,2024-03-30 16:48:00,300,584,24,Malware,Medium,Closed,9,9,11,2324.91,Internal,Edr,2,8.2,Impact,T1041,2,3.999,4-24h,2024-03-30,16
3098,2023-12-21 09:38:00,281,210,27,Phishing,High,Closed,2,8,6,3213.06,Internal,User Report,3,8.7,Execution,T1041,3,7.777,<4h,2023-12-21,9
3099,2024-02-01 15:16:00,289,37,28,Ddos,High,Closed,1,7,10,7448.58,Confidential,User Report,4,8.9,Command And Control,T1055,3,9.126,<4h,2024-02-01,15
3100,2025-01-10 13:28:00,191,71,36,Insider,High,Closed,1,5,6,4409.68,Restricted,Ids,3,7.3,Collection,T1566,3,7.195,<4h,2025-01-10,13
3101,2023-03-28 13:19:00,182,442,3,Malware,High,Open,5,4,1,7833.62,Confidential,Ids,2,7.4,Impact,T1547,3,5.735,4-24h,2023-03-28,13
3102,2025-03-25 11:52:00,206,213,20,Credential Stuffing,Medium,In Progress,12,7,8,1600.28,Public,Siem,3,5.9,Execution,T1055,2,4.408,4-24h,2025-03-25,11
3103,2023-02-19 20:41:00,225,215,38,Credential Stuffing,Critical,Closed,5,2,2,331.02,Confidential,Siem,6,7.0,Initial Access,T1190,4,13.232,4-24h,2023-02-19,20
3104,2023-05-18 11:33:00,178,439,22,Ddos,Medium,Open,42,4,6,3483.59,Internal,Siem,1,7.3,Privilege Escalation,T1003,2,2.398,1-3d,2023-05-18,11
3105,2024-12-21 15:30:00,124,19,44,Phishing,Low,In Progress,14,11,4,610.58,Confidential,Siem,1,10.0,Execution,T1021,1,1.386,4-24h,2024-12-21,15
3106,2024-05-22 22:35:00,247,111,38,Phishing,Low,Closed,3,1,3,1204.49,Confidential,Siem,2,8.5,Lateral Movement,T1566,1,2.032,<4h,2024-05-22,22
3107,2024-01-16 09:35:00,247,158,1,Credential Stuffing,High,Closed,9,1,2,431.18,Unknown,Edr,3,7.2,Persistence,T1041,3,7.153,4-24h,2024-01-16,9
3108,2024-11-11 01:08:00,192,298,22,Ddos,Low,Closed,20,3,10,2780.02,Internal,Ids,4,8.1,Initial Access,T1565,1,2.913,4-24h,2024-11-11,1
3109,2023-03-01 10:18:00,17,520,48,Malware,Medium,Open,4,4,3,4147.85,Confidential,Waf,3,5.6,Initial Access,T1565,2,4.325,<4h,2023-03-01,10
3110,2024-07-31 18:58:00,282,214,37,Ddos,Low,Closed,6,5,6,132.71,Internal,User Report,2,5.2,Lateral Movement,T1565,1,1.67,4-24h,2024-07-31,18
3111,2024-04-14 07:33:00,262,490,9,Phishing,High,Closed,4,5,5,173.7,Internal,Ids,1,5.7,Lateral Movement,T1566,3,3.265,<4h,2024-04-14,7
3112,2024-02-06 06:00:00,104,289,16,Phishing,Medium,In Progress,15,5,4,4821.88,Confidential,Email Gateway,6,9.6,Privilege Escalation,T1565,2,7.628,4-24h,2024-02-06,6
3113,2023-03-02 00:01:00,298,82,19,Phishing,High,Closed,13,15,10,9145.86,Internal,Siem,1,3.1,Discovery,T1059,3,2.724,4-24h,2023-03-02,0
3114,2024-09-21 09:39:00,116,19,32,Malware,Low,In Progress,12,4,4,3301.07,Restricted,Waf,4,4.2,Defense Evasion,T1566,1,2.285,4-24h,2024-09-21,9
3115,2024-03-24 18:36:00,212,322,18,Ransomware,Low,In Progress,6,2,12,97.53,Confidential,User Report,4,4.4,Lateral Movement,T1059,1,2.318,4-24h,2024-03-24,18
3116,2024-06-08 19:31:00,100,368,7,Exploitation,Low,In Progress,3,2,6,96.74,Internal,Email Gateway,3,10.0,Exfiltration,T1021,1,2.773,<4h,2024-06-08,19
3117,2023-06-10 04:21:00,80,464,50,Phishing,Critical,In Progress,12,2,5,6583.88,Confidential,Ids,1,3.6,Impact,T1021,4,3.771,4-24h,2023-06-10,4
3118,2023-02-27 00:10:00,66,256,3,Malware,Low,Closed,4,3,5,5004.88,Confidential,Siem,2,7.2,Privilege Escalation,T1041,1,1.89,<4h,2023-02-27,0
3119,2023-02-09 11:24:00,240,463,7,Exploitation,Medium,Closed,5,6,3,4405.62,Internal,Siem,4,7.2,Discovery,T1566,2,5.536,4-24h,2023-02-09,11
3120,2024-11-06 11:33:00,289,45,17,Phishing,Medium,Open,13,3,14,4778.0,Public,Edr,2,7.1,Command And Control,T1565,2,3.757,4-24h,2024-11-06,11
3121,2023-06-19 16:56:00,7,345,5,Insider,High,Closed,5,2,3,7437.06,Restricted,User Report,3,8.1,Lateral Movement,T1021,3,7.528,4-24h,2023-06-19,16
3122,2023-02-14 22:34:00,59,185,14,Malware,High,Open,3,5,2,2750.3,Public,Email Gateway,2,9.6,Persistence,T1003,3,6.46,<4h,2023-02-14,22
3123,2024-06-23 17:18:00,142,498,41,Ransomware,Low,Closed,6,6,8,1697.83,Internal,Email Gateway,3,7.9,Initial Access,T1547,1,2.481,4-24h,2024-06-23,17
3124,2024-07-24 12:51:00,100,427,6,Exploitation,Medium,Closed,6,11,9,961.32,Internal,Ids,1,9.0,Persistence,T1003,2,2.634,4-24h,2024-07-24,12
3125,2024-02-05 19:20:00,283,289,20,Ddos,Low,Open,6,5,1,2511.33,Confidential,Ids,1,8.5,Persistence,T1190,1,1.282,4-24h,2024-02-05,19
3126,2023-05-29 05:51:00,133,569,10,Insider,Low,Closed,3,2,1,1269.82,Public,Ids,2,4.0,Command And Control,T1055,1,1.538,<4h,2023-05-29,5
3127,2025-05-06 12:12:00,37,251,30,Ddos,Low,Open,6,15,22,887.79,Public,Siem,3,5.3,Collection,T1566,1,2.121,4-24h,2025-05-06,12
3128,2023-11-04 11:02:00,116,76,8,Phishing,Low,Closed,4,3,4,432.51,Public,Email Gateway,1,6.6,Initial Access,T1059,1,1.151,<4h,2023-11-04,11
3129,2024-01-25 21:24:00,63,270,8,Insider,High,Closed,22,3,13,3867.46,Internal,Email Gateway,1,3.8,Privilege Escalation,T1565,3,2.87,4-24h,2024-01-25,21
3130,2024-08-10 13:00:00,197,88,2,Ddos,Medium,Closed,15,5,11,1556.05,Public,Ids,5,2.4,Collection,T1566,2,4.444,4-24h,2024-08-10,13
3131,2025-06-13 16:36:00,64,105,38,Phishing,Low,Closed,6,13,5,4157.08,Internal,Email Gateway,3,4.4,Persistence,T1210,1,1.996,4-24h,2025-06-13,16
3132,2025-05-17 12:42:00,74,312,47,Phishing,High,Closed,16,7,10,1063.84,Internal,User Report,3,4.9,Lateral Movement,T1055,3,6.197,4-24h,2025-05-17,12
3133,2024-07-19 21:49:00,109,297,5,Malware,Medium,Closed,4,2,10,600.71,Internal,Edr,3,5.9,Privilege Escalation,T1041,2,4.408,<4h,2024-07-19,21
3134,2023-03-22 08:05:00,102,72,34,Phishing,High,Closed,3,2,5,8939.02,Confidential,Edr,1,4.0,Execution,T1055,3,2.911,<4h,2023-03-22,8
3135,2024-10-10 03:19:00,5,351,6,Exploitation,Critical,Open,5,6,14,9108.0,Internal,Waf,4,5.8,Privilege Escalation,T1059,4,10.172,4-24h,2024-10-10,3
3136,2023-11-19 20:07:00,228,3,20,Malware,High,Closed,13,2,2,3665.12,Restricted,Unknown,4,8.0,Collection,T1190,3,8.691,4-24h,2023-11-19,20
3137,2024-05-29 11:26:00,1,587,48,Malware,Low,In Progress,2,3,1,1352.33,Confidential,Ids,1,8.0,Initial Access,T1021,1,1.248,<4h,2024-05-29,11
3138,2024-04-09 03:18:00,258,470,34,Exploitation,Medium,In Progress,1,4,3,2592.85,Confidential,Siem,2,3.8,Execution,T1190,2,3.032,<4h,2024-04-09,3
3139,2023-07-22 03:16:00,182,400,18,Exploitation,Critical,Closed,4,1,10,968.64,Internal,Ids,2,6.1,Collection,T1059,4,7.075,<4h,2023-07-22,3
3140,2025-02-21 04:29:00,168,484,39,Malware,Medium,In Progress,6,9,9,6490.66,Confidential,Ids,1,10.0,Initial Access,T1003,2,2.773,4-24h,2025-02-21,4
3141,2025-01-13 08:01:00,114,220,29,Insider,High,Closed,4,3,2,5731.78,Confidential,Ids,4,4.9,Defense Evasion,T1547,3,7.194,<4h,2025-01-13,8
3142,2024-10-04 18:39:00,269,461,1,Phishing,Medium,In Progress,3,1,2,3680.95,Internal,Email Gateway,2,5.2,Privilege Escalation,T1078,2,3.34,<4h,2024-10-04,18
3143,2024-09-15 03:45:00,118,403,48,Exploitation,Low,In Progress,1,3,13,567.68,Internal,Email Gateway,1,6.8,Defense Evasion,T1566,1,1.164,<4h,2024-09-15,3
3144,2023-07-10 20:25:00,154,73,1,Phishing,Medium,In Progress,2,7,4,2469.84,Internal,User Report,2,6.9,Initial Access,T1078,2,3.713,<4h,2023-07-10,20
3145,2023-06-21 13:48:00,231,360,15,Exploitation,Medium,Closed,7,3,2,6335.77,Restricted,Edr,3,3.9,Impact,T1055,2,3.854,4-24h,2023-06-21,13
3146,2023-02-16 11:31:00,204,248,6,Phishing,Low,Closed,5,2,11,3916.25,Confidential,Waf,5,6.1,Initial Access,T1566,1,2.885,4-24h,2023-02-16,11
3147,2023-01-28 17:38:00,208,341,19,Ddos,Medium,Open,4,1,3,218.69,Internal,User Report,1,5.5,Execution,T1059,2,2.149,<4h,2023-01-28,17
3148,2023-11-26 07:25:00,20,398,19,Exploitation,Medium,Closed,5,9,6,2514.71,Confidential,Edr,5,7.8,Initial Access,T1041,2,6.379,4-24h,2023-11-26,7
3149,2024-03-27 09:33:00,205,476,39,Malware,Medium,In Progress,5,6,5,2623.33,Confidential,Ids,4,4.8,Command And Control,T1021,2,4.764,4-24h,2024-03-27,9
3150,2025-03-04 20:40:00,299,532,38,Insider,Medium,In Progress,6,6,6,3278.52,Public,Ids,5,2.7,Command And Control,T1041,2,4.551,4-24h,2025-03-04,20
3151,2024-06-13 02:29:00,7,253,26,Phishing,High,In Progress,4,1,1,748.12,Confidential,Edr,1,4.8,Initial Access,T1190,3,3.078,<4h,2024-06-13,2
3152,2025-08-01 14:51:00,240,5,49,Ddos,Low,Closed,5,1,6,159.78,Confidential,Edr,4,2.1,Collection,T1003,1,1.947,4-24h,2025-08-01,14
3153,2025-02-22 07:41:00,247,321,37,Unknown,Medium,Closed,4,2,27,2243.93,Confidential,Ids,5,4.9,Exfiltration,T1078,2,5.339,<4h,2025-02-22,7
3154,2025-04-08 06:52:00,19,455,34,Malware,Low,Closed,10,3,7,792.16,Public,Edr,2,4.2,Execution,T1566,1,1.56,4-24h,2025-04-08,6
3155,2024-03-28 03:36:00,217,54,3,Phishing,Medium,Closed,10,2,6,2079.83,Internal,Unknown,2,5.1,Exfiltration,T1190,2,3.318,4-24h,2024-03-28,3
3156,2023-06-24 02:17:00,147,301,6,Insider,Low,Closed,25,6,5,626.14,Internal,Ids,1,6.8,Discovery,T1547,1,1.164,1-3d,2023-06-24,2
3157,2024-03-09 14:17:00,117,238,15,Malware,Low,Closed,27,8,13,1305.65,Public,Waf,3,7.2,Impact,T1055,1,2.384,1-3d,2024-03-09,14
3158,2023-11-07 21:36:00,209,351,24,Phishing,Low,In Progress,6,4,3,3494.83,Internal,Siem,2,6.3,Privilege Escalation,T1547,1,1.791,4-24h,2023-11-07,21
3159,2023-04-22 15:49:00,14,217,47,Phishing,Low,Open,4,7,5,5388.68,Confidential,Siem,2,8.2,Discovery,T1078,1,1.999,<4h,2023-04-22,15
3160,2025-07-17 00:56:00,29,319,40,Malware,High,Closed,6,21,11,8359.12,Public,Waf,7,7.3,Exfiltration,T1547,3,10.792,4-24h,2025-07-17,0
3161,2023-07-04 12:40:00,207,357,14,Phishing,Low,Open,21,2,5,4474.28,Confidential,Waf,8,7.1,Lateral Movement,T1566,1,3.757,4-24h,2023-07-04,12
3162,2025-01-27 19:30:00,234,242,7,Exploitation,Low,Closed,12,11,4,1190.84,Internal,User Report,4,6.5,Privilege Escalation,T1547,1,2.656,4-24h,2025-01-27,19
3163,2025-06-08 09:48:00,219,159,18,Phishing,Medium,In Progress,8,0,3,2564.24,Public,Email Gateway,4,7.5,Collection,T1059,2,5.633,4-24h,2025-06-08,9
3164,2025-08-09 06:50:00,287,358,34,Credential Stuffing,Medium,Closed,14,4,5,606.63,Internal,User Report,1,7.3,Discovery,T1565,2,2.398,4-24h,2025-08-09,6
3165,2023-09-07 19:09:00,246,398,36,Ransomware,Medium,In Progress,6,11,7,540.3,Internal,User Report,5,9.0,Impact,T1566,2,6.809,4-24h,2023-09-07,19
3166,2023-09-25 22:05:00,124,281,37,Ransomware,Medium,In Progress,7,19,20,203.98,Internal,Siem,4,4.6,Execution,T1003,2,4.7,4-24h,2023-09-25,22
3167,2025-07-28 19:24:00,226,35,28,Exploitation,Medium,Closed,10,4,3,3888.13,Confidential,Edr,1,7.2,Discovery,T1210,2,2.384,4-24h,2025-07-28,19
3168,2024-07-26 20:06:00,245,235,21,Phishing,Medium,Closed,9,4,4,2084.34,Internal,User Report,4,7.3,Exfiltration,T1059,2,5.569,4-24h,2024-07-26,20
3169,2023-05-02 22:07:00,199,140,22,Credential Stuffing,Low,Closed,8,4,5,654.0,Confidential,Unknown,4,9.2,Lateral Movement,T1547,1,3.09,4-24h,2023-05-02,22
3170,2024-07-24 19:12:00,190,270,26,Phishing,Medium,Closed,1,4,2,2090.44,Confidential,Ids,3,3.0,Lateral Movement,T1078,2,3.604,<4h,2024-07-24,19
3171,2025-04-19 18:34:00,230,16,7,Phishing,High,Open,18,5,6,4249.86,Internal,Ids,1,4.5,Impact,T1565,3,3.015,4-24h,2025-04-19,18
3172,2024-10-23 10:23:00,249,6,15,Exploitation,Low,Closed,8,2,6,1802.61,Confidential,Email Gateway,3,8.5,Privilege Escalation,T1041,1,2.565,4-24h,2024-10-23,10
3173,2024-11-08 04:30:00,51,554,26,Credential Stuffing,Low,Closed,2,1,5,1773.98,Confidential,User Report,1,10.0,Exfiltration,T1059,1,1.386,<4h,2024-11-08,4
3174,2024-01-06 10:08:00,29,338,2,Phishing,Medium,Closed,3,3,4,3221.35,Internal,Email Gateway,3,4.6,Persistence,T1021,2,4.048,<4h,2024-01-06,10
3175,2023-02-24 00:03:00,42,114,43,Unknown,Medium,Closed,9,4,1,5491.07,Restricted,Waf,4,4.1,Initial Access,T1566,2,4.539,4-24h,2023-02-24,0
3176,2025-04-17 10:27:00,38,426,5,Phishing,Low,In Progress,20,2,1,1095.48,Internal,Email Gateway,4,5.5,Collection,T1078,1,2.495,4-24h,2025-04-17,10
3177,2024-07-29 08:50:00,130,527,6,Phishing,Medium,In Progress,8,1,7,4500.44,Internal,Siem,1,2.7,Execution,T1078,2,1.761,4-24h,2024-07-29,8
3178,2023-01-02 01:43:00,285,525,9,Malware,High,Closed,1,14,3,6206.9,Public,Waf,1,7.0,Privilege Escalation,T1055,3,3.535,<4h,2023-01-02,1
3179,2025-05-24 09:42:00,193,587,40,Malware,Critical,In Progress,4,3,2,5562.86,Restricted,Edr,1,2.0,Impact,T1565,4,3.327,<4h,2025-05-24,9
3180,2025-06-30 22:52:00,288,415,31,Malware,Low,Closed,10,5,5,1669.94,Internal,Siem,2,3.2,Privilege Escalation,T1565,1,1.45,4-24h,2025-06-30,22
